0.085491,0.083048,0.095413,0.094394,0.083411,0.08275,0.086376,0.083398,0.089642,0.086718,0.093153,0.092456,0.091455,0.091817,0.093093,0.093693,0.095925,0.09592,0.097111,0.096626,0.089655,0.089241,0.093533,0.090958,0.09542,0.094563,0.093708,0.092764,0.094761,0.093767,0.092725,0.093107,0.090589,0.09013,0.093918,0.092914,0.090295,0.089461,0.093477,0.09323,0.095789,0.095333,0.091374,0.090733,0.096942,0.09672,0.087079,0.086695,0.090706,0.08666,0.084174,0.083255,0.094023,0.093811,0.088726,0.089499,0.069289,0.064439,0.094898,0.094415,0.077233,0.080082,0.07631,0.077263,0.094867,0.094213,0.093901,0.08842,0.086832,0.086071,0.084969,0.086718,0.08933,0.089081,0.085267,0.091077,0.091058,0.091009,0.088476,0.083525,0.083245,0.071294,0.069921,0.077493,0.077678,0.093722,0.09371,0.093478,0.093155,0.090833,0.091308,0.092143,0.089343,0.093304,0.091875,0.094195,0.093441,0.094026,0.093277,0.094664,0.093299,0.09451,0.094005,0.070089,0.070578,0.0705,0.079628,0.087742,0.090842,0.094598,0.093273,0.083766,0.077405,0.09644,0.095597,0.095484,0.094857,0.094746,0.09353,0.094116,0.094086,0.093589,0.094177,0.011128,0.0202,0.056847,0.028271,0.051653,0.013417,0.028503,0.013894,0.0057143,0.039174,0.011969,0.035968,0.0067552,0.028676
0.087254,0.089133,0.091182,0.091138,0.085489,0.08637,0.083786,0.086575,0.084237,0.08483,0.085223,0.08554,0.084783,0.085918,0.085578,0.086943,0.09268,0.092805,0.093539,0.093165,0.089753,0.089332,0.091134,0.091055,0.090789,0.089478,0.090907,0.089362,0.089162,0.087781,0.086429,0.087029,0.088435,0.087438,0.092013,0.092248,0.089042,0.088334,0.084894,0.083182,0.09144,0.090633,0.083005,0.084075,0.094178,0.09397,0.085227,0.083655,0.089007,0.088288,0.08516,0.08667,0.092413,0.092024,0.089065,0.090581,0.079874,0.079866,0.089956,0.088764,0.081216,0.084999,0.082909,0.081593,0.0911,0.090247,0.088065,0.088443,0.088347,0.086649,0.087216,0.088072,0.089607,0.089244,0.089597,0.090433,0.089987,0.09045,0.090073,0.084693,0.084204,0.080763,0.084443,0.08484,0.085822,0.088374,0.08807,0.086166,0.085347,0.085378,0.085141,0.085854,0.085612,0.087244,0.088045,0.087958,0.087963,0.088221,0.087168,0.087481,0.08845,0.089076,0.087417,0.081084,0.081716,0.083465,0.085583,0.088251,0.090014,0.091426,0.090193,0.085897,0.083815,0.092628,0.091956,0.091004,0.090112,0.090195,0.089578,0.088227,0.087721,0.090314,0.089082,0.054826,0.062074,0.068632,0.068856,0.06277,0.043581,0.054991,0.062457,0.061083,0.068429,0.072149,0.058245,0.052385,0.048624
0.087162,0.087891,0.097467,0.086383,0.085923,0.08577,0.086117,0.084115,0.082966,0.075333,0.085115,0.07581,0.082491,0.075402,0.08315,0.079442,0.099508,0.1003,0.10083,0.10118,0.086869,0.087406,0.091423,0.088556,0.09465,0.083313,0.091571,0.090785,0.092366,0.085811,0.083301,0.08664,0.086023,0.086354,0.096815,0.092497,0.083773,0.08456,0.08515,0.083509,0.094579,0.088352,0.079037,0.071387,0.10235,0.10252,0.078263,0.075889,0.091498,0.087424,0.088366,0.088399,0.09954,0.099616,0.09319,0.095187,0.087929,0.088825,0.095785,0.097154,0.08865,0.086689,0.088257,0.090849,0.096283,0.096077,0.092613,0.086307,0.084475,0.078616,0.080252,0.093428,0.092375,0.091123,0.088153,0.095955,0.09246,0.090557,0.090405,0.070822,0.072913,0.089461,0.092318,0.089608,0.090318,0.088703,0.088569,0.084935,0.083894,0.081782,0.081389,0.084626,0.076393,0.087549,0.086238,0.087241,0.083252,0.088743,0.086499,0.086005,0.080743,0.089001,0.084814,0.09057,0.090877,0.084884,0.085806,0.092992,0.088878,0.094077,0.092065,0.089177,0.076166,0.098434,0.094137,0.093823,0.091988,0.091374,0.091692,0.09025,0.08872,0.091744,0.092021,0.064172,0.044576,0.061614,0.05886,0.031777,0.017031,0.052632,0.072142,0.05358,0.061423,0.063794,0.031246,0.01535,0.042391
0.08899,0.088338,0.09258,0.091273,0.084636,0.08451,0.086376,0.0867,0.08574,0.085923,0.087827,0.086288,0.087496,0.089023,0.08846,0.089999,0.093237,0.092995,0.095217,0.095134,0.090132,0.090878,0.091658,0.090594,0.091544,0.088234,0.092041,0.090915,0.09086,0.088132,0.08851,0.087653,0.090113,0.090311,0.093095,0.091535,0.089347,0.089178,0.089218,0.087755,0.092157,0.090451,0.086056,0.086239,0.096536,0.096128,0.086526,0.084865,0.09025,0.089357,0.086294,0.08571,0.09229,0.092157,0.091292,0.089279,0.079688,0.079022,0.090081,0.090141,0.082539,0.081471,0.077639,0.076313,0.09192,0.090453,0.089581,0.088634,0.089057,0.087101,0.088519,0.090316,0.091765,0.089881,0.089117,0.090974,0.091398,0.091021,0.08947,0.082716,0.080668,0.080007,0.081336,0.081991,0.08333,0.093028,0.092164,0.09211,0.089624,0.089723,0.089118,0.087914,0.086923,0.090138,0.089539,0.089983,0.087007,0.090273,0.08759,0.089958,0.087884,0.091683,0.088927,0.077741,0.077549,0.084215,0.087781,0.09131,0.092845,0.091896,0.090573,0.087299,0.088121,0.093424,0.093551,0.092049,0.091519,0.090952,0.090448,0.090648,0.089697,0.093282,0.092714,0.048973,0.023949,0.058515,0.055845,0.049426,0.027293,0.042606,0.043408,0.031787,0.063438,0.05959,0.045589,0.032401,0.036351
0.078792,0.084125,0.094469,0.095824,0.071225,0.086679,0.076242,0.087973,0.078008,0.087518,0.084223,0.086664,0.078739,0.086632,0.083401,0.089551,0.097555,0.097986,0.10083,0.1005,0.090237,0.089843,0.094732,0.090911,0.095879,0.092427,0.096093,0.093343,0.09568,0.093926,0.091618,0.092166,0.090055,0.090782,0.089759,0.094133,0.091274,0.090947,0.088043,0.087086,0.093496,0.093988,0.076673,0.081448,0.10223,0.10141,0.086522,0.084971,0.08257,0.093172,0.076226,0.087189,0.096108,0.096936,0.088106,0.092474,0.073144,0.08062,0.090621,0.095143,0.074759,0.083081,0.077621,0.083935,0.092395,0.095853,0.09044,0.088259,0.087736,0.085653,0.087448,0.093714,0.096204,0.0925,0.088801,0.097459,0.097056,0.093916,0.091357,0.081547,0.080796,0.068944,0.072516,0.075285,0.077425,0.093347,0.093069,0.091883,0.08954,0.090095,0.089101,0.079412,0.088341,0.082172,0.092152,0.08765,0.089477,0.089087,0.089104,0.084536,0.090439,0.093771,0.090173,0.071442,0.071552,0.079849,0.079311,0.094751,0.097516,0.097147,0.096337,0.086326,0.081476,0.099551,0.098401,0.098661,0.097708,0.095108,0.094774,0.091015,0.090518,0.095556,0.093627,0.058187,0.038857,0.050346,0.046262,0.032037,0.026802,0.024669,0.069821,0.035209,0.041707,0.037979,0.026564,0.01832,0.014568
0.081274,0.084504,0.092418,0.090626,0.077361,0.085605,0.079504,0.084742,0.07591,0.079598,0.082239,0.081463,0.080004,0.08196,0.081564,0.084614,0.09779,0.098124,0.099971,0.099913,0.092745,0.092026,0.09251,0.090508,0.095332,0.092406,0.096214,0.090355,0.094506,0.086583,0.089884,0.084141,0.092709,0.091213,0.0928,0.092721,0.089891,0.088756,0.093672,0.092534,0.095366,0.093199,0.072738,0.076277,0.10161,0.10119,0.084694,0.081791,0.089342,0.092339,0.083451,0.089813,0.097132,0.097371,0.089326,0.094817,0.079869,0.085965,0.093534,0.09575,0.07907,0.088461,0.08261,0.087096,0.094338,0.09562,0.091769,0.091369,0.08985,0.088556,0.088238,0.0819,0.080732,0.093046,0.08974,0.09292,0.087593,0.093927,0.089215,0.080322,0.077837,0.081603,0.08518,0.083885,0.086964,0.096035,0.095123,0.094255,0.092179,0.090422,0.08776,0.081018,0.080789,0.085566,0.090173,0.090995,0.090318,0.094072,0.09146,0.086768,0.08756,0.095235,0.091944,0.082925,0.08362,0.071451,0.069011,0.086123,0.087776,0.094888,0.090707,0.075392,0.070915,0.095762,0.093623,0.096736,0.092021,0.094609,0.089796,0.094933,0.094471,0.097077,0.097328,0.057859,0.040901,0.042996,0.045096,0.040635,0.015596,0.041024,0.059374,0.043955,0.051631,0.05208,0.038375,0.027645,0.036458
0.083323,0.084058,0.09312,0.091869,0.084194,0.085345,0.090007,0.086393,0.093169,0.085766,0.088425,0.082544,0.088175,0.085298,0.088252,0.087261,0.098608,0.097808,0.098951,0.097992,0.086565,0.088333,0.093539,0.093062,0.094352,0.09142,0.091973,0.093112,0.093642,0.087651,0.088027,0.091369,0.087907,0.090414,0.093318,0.092426,0.08593,0.089208,0.091119,0.090204,0.093402,0.09251,0.08852,0.082207,0.098377,0.097446,0.078863,0.078286,0.093498,0.090522,0.086001,0.087108,0.097679,0.097084,0.093696,0.092418,0.082468,0.082209,0.091667,0.092216,0.084376,0.085609,0.082667,0.081157,0.094387,0.09221,0.091312,0.084952,0.085915,0.079989,0.083235,0.086423,0.089125,0.088421,0.088054,0.093904,0.092563,0.089665,0.091339,0.071818,0.072425,0.077289,0.080276,0.084167,0.085397,0.093428,0.093855,0.092662,0.0931,0.086232,0.08917,0.094254,0.087768,0.094322,0.091838,0.091145,0.091072,0.091475,0.091819,0.093019,0.089521,0.09325,0.091784,0.08324,0.083513,0.069662,0.071713,0.089156,0.089212,0.092867,0.094528,0.081011,0.076705,0.09673,0.09468,0.095057,0.09519,0.09046,0.094013,0.094426,0.094138,0.09209,0.094296,0.029009,0.012258,0.053109,0.045074,0.036218,0.039,0.020831,0.037647,0.019744,0.050692,0.044406,0.042061,0.03278,0.031738
0.085307,0.084895,0.094934,0.092188,0.083302,0.085918,0.084906,0.085003,0.084334,0.080588,0.09113,0.08579,0.086435,0.083687,0.090331,0.086167,0.09564,0.09511,0.096638,0.096579,0.091195,0.089733,0.091862,0.09228,0.093777,0.091403,0.091,0.088495,0.091408,0.087314,0.086894,0.085718,0.088492,0.087807,0.092987,0.092252,0.089328,0.088468,0.091793,0.091836,0.09545,0.094205,0.084691,0.076494,0.096469,0.096388,0.082737,0.079956,0.09044,0.088531,0.08586,0.087626,0.094914,0.094856,0.090965,0.091831,0.081564,0.08364,0.092157,0.094379,0.08243,0.087233,0.084271,0.085987,0.093209,0.094356,0.092232,0.090078,0.088962,0.08703,0.087598,0.088051,0.092888,0.09062,0.090907,0.09199,0.094517,0.092198,0.091775,0.082543,0.080249,0.081238,0.08233,0.082658,0.083492,0.088964,0.088393,0.089228,0.089031,0.084146,0.082857,0.088641,0.083269,0.090318,0.088659,0.091079,0.092853,0.092596,0.093526,0.090426,0.089361,0.091293,0.091871,0.080474,0.081637,0.075875,0.086124,0.090143,0.093529,0.093797,0.092309,0.085685,0.085223,0.095945,0.093804,0.093576,0.091236,0.091546,0.089741,0.093394,0.093509,0.090169,0.089347,0.067715,0.038004,0.030503,0.031294,0.049231,0.021748,0.02155,0.062047,0.033962,0.048228,0.038208,0.046149,0.022802,0.013442
0.086852,0.086686,0.093514,0.092677,0.083435,0.086827,0.089313,0.088384,0.091046,0.090204,0.091553,0.090367,0.091237,0.090299,0.091653,0.090972,0.09326,0.093364,0.094131,0.093967,0.078169,0.080296,0.088836,0.087925,0.093212,0.092032,0.084382,0.086147,0.092185,0.092452,0.079783,0.088124,0.078732,0.08106,0.090626,0.091092,0.077528,0.080243,0.088531,0.087706,0.092855,0.092195,0.090776,0.089319,0.093576,0.093796,0.067054,0.066548,0.08945,0.089846,0.085085,0.088158,0.09102,0.09135,0.090129,0.091486,0.08054,0.082372,0.092271,0.092618,0.083604,0.086578,0.085457,0.088338,0.091897,0.092115,0.092373,0.076172,0.077657,0.071306,0.073999,0.088962,0.091319,0.084123,0.081473,0.091141,0.093456,0.082729,0.084281,0.060177,0.061416,0.078582,0.080432,0.081778,0.086258,0.084882,0.086307,0.086963,0.087373,0.076951,0.078886,0.091481,0.090588,0.092277,0.091984,0.090634,0.089757,0.090528,0.089362,0.091834,0.090443,0.091239,0.090777,0.082671,0.082139,0.080345,0.083788,0.088436,0.089213,0.084372,0.088288,0.084767,0.080292,0.092308,0.09325,0.090147,0.093333,0.082642,0.088082,0.090832,0.090287,0.084371,0.086744,0.070132,0.066032,0.065418,0.067681,0.067706,0.070013,0.058233,0.073927,0.072272,0.075898,0.074344,0.076693,0.071058,0.068125
0.089082,0.084143,0.094492,0.092281,0.083831,0.080247,0.084762,0.082103,0.084135,0.080918,0.086248,0.087541,0.083927,0.083589,0.086279,0.08715,0.094428,0.095005,0.096512,0.095807,0.090122,0.09048,0.093087,0.092111,0.094024,0.09349,0.092896,0.091908,0.092863,0.094374,0.090467,0.091595,0.089263,0.089876,0.093398,0.091691,0.089217,0.089426,0.09066,0.089914,0.093803,0.094185,0.083318,0.080357,0.097569,0.096991,0.085665,0.084768,0.087545,0.088146,0.082921,0.084457,0.093698,0.093661,0.08615,0.087459,0.075893,0.073128,0.086824,0.089586,0.079665,0.082001,0.075372,0.074531,0.089542,0.090566,0.090205,0.089994,0.089343,0.086739,0.087233,0.094299,0.094587,0.091117,0.089794,0.094688,0.094277,0.090682,0.090885,0.082951,0.083642,0.077169,0.078641,0.080272,0.081324,0.092493,0.09221,0.090941,0.089786,0.087893,0.087839,0.086419,0.08564,0.0869,0.088585,0.090359,0.092128,0.09197,0.092186,0.088439,0.08986,0.092153,0.091746,0.07772,0.075443,0.086274,0.088375,0.093763,0.093389,0.09444,0.093469,0.089645,0.083917,0.096946,0.095288,0.094683,0.095406,0.093639,0.092976,0.093209,0.092825,0.09296,0.093568,0.052576,0.025734,0.053324,0.046271,0.044628,0.021709,0.023027,0.054595,0.029201,0.057495,0.052329,0.0536,0.037021,0.025367
